,label,position.x,position.y,position.z,dimensions.x,dimensions.y
1746,Car,61.753,62.483,0.282,2.039,4.669
1747,Car,55.958,56.33,0.24,2.007,4.879
1748,Pedestrian,-3.32,23.493,0.665,0.77,0.933
1749,Car,111.411,136.687,0.345,2.039,4.503
1750,Car,-22.066,1.282,0.631,1.768,4.339
1751,Car,69.3,69.879,0.188,1.794,4.207
1752,Car,77.817,78.463,0.23,1.815,3.695
1753,Car,1.69,7.33,0.723,1.893,4.097
1754,Car,85.008,85.754,0.343,1.858,3.593
1755,Car,134.621,159.967,0.295,2.039,4.503
1756,Car,82.26,-75.131,4.779,1.841,4.408
1757,Car,42.535,-23.975,1.498,1.841,4.408
1758,Car,-58.067,85.6,0.519,1.825,4.441
1759,Car,152.975,179.175,0.295,2.039,4.503
1760,Car,148.22,183.219,0.672,2.402,4.634
1761,Car,86.425,111.36,0.461,1.853,4.24
1762,Car,-55.964,79.261,0.459,1.756,4.441
1763,Car,-64.358,-41.703,0.999,1.961,4.215
1764,Car,65.525,66.295,0.119,1.682,4.226
1765,Car,176.901,194.008,0.543,2.077,4.48
1766,Car,30.894,-5.2,0.543,2.03,4.951
1767,Car,-103.133,124.55,0.419,1.825,4.441
1768,Car,-10.174,-4.599,0.69,1.836,4.204
1769,Car,-123.115,152.663,0.769,1.825,4.441
1770,Car,-18.269,4.736,0.539,1.809,4.76
1771,Car,156.172,159.028,0.201,1.983,4.2
1772,Car,-80.05,102.846,0.654,1.825,4.441
1773,Car,-64.382,86.963,0.459,1.756,4.441
1774,Car,188.862,200.348,0.243,2.077,4.48
1775,Car,81.12,81.989,0.29,1.915,4.2
1776,Car,13.943,-9.951,0.339,1.841,5.174
1777,Car,-39.265,-16.085,0.804,1.961,4.215
1778,Car,96.07,121.35,0.513,2.039,4.31
1779,Car,101.254,126.228,0.454,2.039,4.503
1780,Car,90.591,115.466,0.513,2.021,4.24
1781,Car,-23.454,-35.891,0.974,1.881,4.18
1782,Car,56.138,70.119,0.326,1.812,4.691
1783,Car,147.837,154.292,0.477,2.411,4.905
1784,Car,109.506,124.337,0.568,2.195,4.524
1785,Car,81.266,95.913,0.376,1.777,4.436
1786,Car,26.074,13.958,0.217,1.886,4.787
1787,Car,36.424,47.28,0.477,2.077,4.951
1788,Car,-3.028,12.399,0.625,1.806,4.391
1789,Car,100.251,115.377,0.732,2.195,4.524
1790,Car,18.645,33.219,0.495,1.806,4.561
1791,Car,90.041,104.483,0.676,2.195,4.524
1792,Car,8.673,26.834,0.475,1.806,4.391
1793,Pedestrian,22.99,52.182,0.835,0.946,1.081
1794,Car,19.738,25.027,0.373,1.934,4.229
1795,Car,147.581,154.048,0.477,2.411,4.905
1796,Car,100.208,115.309,0.591,2.195,4.524
1797,Car,26.055,13.897,0.253,1.815,4.816
1798,Car,19.757,24.971,0.395,1.934,4.162
1799,Car,81.272,95.87,0.332,1.794,4.436
1800,Car,56.015,70.041,0.376,1.812,4.691
1801,Pedestrian,99.985,129.498,0.63,0.794,0.696
1802,Car,176.435,188.504,0.493,2.077,4.48
1803,Car,189.345,210.875,0.181,1.997,4.48
1804,Car,36.403,47.297,0.45,2.077,4.951
1805,Car,109.527,124.264,0.564,2.195,4.524
1806,Car,89.971,104.412,0.676,2.195,4.691
1807,Pedestrian,22.957,52.195,0.892,0.956,0.985
1808,Car,18.531,33.108,0.445,1.806,4.561
1809,Car,20.759,31.401,0.591,1.867,4.629
1810,Car,-60.458,-37.423,0.934,2.104,4.215
1811,Car,26.281,36.583,0.451,1.867,4.689
1812,Car,-44.205,-44.985,0.986,2.049,4.409
1813,Car,-79.754,107.364,0.519,1.825,4.441
1814,Car,82.091,107.072,0.679,1.99,4.386
1815,Car,-30.673,-7.523,0.759,1.849,4.723
1816,Car,-3.208,-2.446,0.719,1.94,4.302
1817,Car,-18.233,-3.271,0.769,1.756,4.441
1818,Pedestrian,6.506,34.947,0.781,0.824,1.259
1819,Car,-6.854,26.46,0.589,2.102,4.628
1820,Car,34.919,-11.359,0.811,1.924,4.164
1821,Car,49.818,-32.192,2.118,1.841,4.408
1822,Car,44.422,-17.24,1.22,1.841,4.408
1823,Car,-8.704,23.317,0.6,1.937,4.143
1824,Car,114.658,116.61,0.221,1.983,4.2
1825,Car,-128.051,138.697,0.169,1.825,4.441
1826,Car,-19.084,33.955,0.658,2.17,4.835
1827,Car,-13.885,28.142,0.481,2.044,4.381
1828,Car,126.755,152.526,0.295,2.039,4.503
1829,Car,-95.142,117.688,0.746,1.913,4.441
1830,Car,-32.867,43.622,0.265,1.913,4.441
1831,Car,70.265,-59.511,3.837,1.841,4.408
1832,Car,29.726,3.122,0.278,1.841,4.408
1833,Car,80.825,-78.53,5.355,1.841,4.408
1834,Car,59.0,-44.469,3.384,1.841,4.408
1835,Car,125.363,127.323,0.321,1.983,4.2
1836,Car,164.026,166.822,0.201,1.983,4.2
1837,Car,138.981,141.251,0.221,1.983,4.2
1838,Car,-66.0,97.693,-0.031,1.825,4.441
1839,Car,-13.929,9.403,0.572,1.849,4.464
1840,Car,106.6,131.627,0.454,2.039,4.503
1841,Car,87.756,-76.929,5.052,1.841,4.408
1842,Car,-31.535,-25.462,1.063,1.94,4.302
1843,Car,-59.813,-56.119,1.013,1.94,4.302
1844,Car,182.401,197.639,0.493,2.077,4.48
1845,Car,-24.022,38.877,0.506,2.048,4.609
1846,Car,20.917,7.334,0.399,1.884,4.162
1847,Car,77.27,102.08,0.679,2.119,4.52
1848,Car,-18.469,-17.692,0.763,1.94,4.302
1849,Car,114.778,140.501,0.295,2.039,4.503
1850,Car,61.753,62.483,0.282,2.039,4.669
1851,Car,55.958,56.33,0.24,2.007,4.879
1852,Pedestrian,-3.205,23.607,0.673,0.77,0.933
1853,Car,111.411,136.687,0.345,2.039,4.503
1854,Car,-22.066,1.282,0.631,1.768,4.339
1855,Car,69.3,69.879,0.188,1.794,4.207
1856,Car,77.817,78.463,0.23,1.815,3.695
1857,Car,2.211,7.862,0.725,1.893,4.097
1858,Car,85.008,85.754,0.343,1.858,3.593
1859,Car,134.621,159.967,0.295,2.039,4.503
1860,Car,81.974,-74.745,4.755,1.841,4.408
1861,Car,42.117,-23.677,1.464,1.841,4.408
1862,Car,-58.552,86.07,0.519,1.825,4.441
1863,Car,152.975,179.175,0.295,2.039,4.503
1864,Car,148.22,183.219,0.672,2.402,4.634
1865,Car,86.425,111.36,0.461,1.853,4.24
1866,Car,-56.415,79.709,0.459,1.756,4.441
1867,Car,-64.358,-41.703,0.999,1.961,4.215
1868,Car,65.525,66.295,0.119,1.682,4.226
1869,Car,176.901,194.008,0.543,2.077,4.48
1870,Car,30.894,-5.2,0.543,2.03,4.951
1871,Car,-9.739,-4.158,0.678,1.836,4.204
1872,Car,-122.498,153.294,0.769,1.825,4.441
1873,Car,-18.269,4.736,0.539,1.809,4.76
1874,Car,156.172,159.028,0.201,1.983,4.2
1875,Car,-80.445,103.242,0.677,1.825,4.441
1876,Car,-64.867,87.441,0.459,1.756,4.441
1877,Car,188.862,200.348,0.243,2.077,4.48
1878,Car,81.12,81.989,0.29,1.915,4.2
1879,Car,14.538,-10.435,0.349,1.841,5.174
1880,Car,-39.265,-16.085,0.804,1.961,4.215
1881,Car,96.07,121.35,0.513,2.039,4.31
1882,Car,101.254,126.228,0.454,2.039,4.503
1883,Car,90.591,115.466,0.513,2.021,4.24
1884,Car,-23.454,-35.891,0.974,1.881,4.18
1885,Car,55.553,69.472,0.326,1.812,4.691
1886,Car,148.354,154.844,0.477,2.411,4.905
1887,Car,109.051,123.905,0.568,2.195,4.524
1888,Car,80.716,95.358,0.376,1.777,4.436
1889,Car,26.059,14.05,0.219,1.886,4.787
1890,Car,36.162,46.996,0.477,2.077,4.951
1891,Car,-3.759,11.607,0.635,1.806,4.391
1892,Car,99.84,114.968,0.73,2.195,4.524
1893,Car,18.481,33.051,0.495,1.806,4.561
1894,Car,89.636,104.077,0.676,2.195,4.524
1895,Car,8.087,26.158,0.485,1.806,4.391
1896,Pedestrian,22.882,52.044,0.831,0.946,1.081
1897,Car,20.453,25.734,0.363,1.934,4.229
1898,Car,148.085,154.575,0.477,2.411,4.905
1899,Car,99.758,114.867,0.596,2.195,4.524
1900,Car,26.051,13.95,0.263,1.815,4.816
1901,Car,20.443,25.662,0.391,1.934,4.162
1902,Car,80.713,95.305,0.332,1.794,4.436
1903,Car,55.445,69.418,0.376,1.812,4.691
1904,Pedestrian,99.836,129.4,0.63,0.794,0.696
1905,Car,176.459,188.528,0.493,2.077,4.48
1906,Car,188.898,210.535,0.216,1.997,4.48
1907,Car,36.17,47.041,0.461,2.077,4.951
1908,Car,109.088,123.832,0.566,2.195,4.524
1909,Car,89.56,104.0,0.676,2.195,4.691
1910,Pedestrian,22.877,52.105,0.878,0.956,0.985
1911,Car,18.388,32.962,0.445,1.806,4.561
1912,Car,20.759,31.401,0.591,1.867,4.629
1913,Car,-60.458,-37.423,0.934,2.104,4.215
1914,Car,26.281,36.583,0.451,1.867,4.689
1915,Car,-44.205,-44.985,0.986,2.049,4.409
1916,Car,-79.923,107.525,0.519,1.825,4.441
1917,Car,82.091,107.072,0.679,1.99,4.386
1918,Car,-30.673,-7.523,0.759,1.849,4.723
1919,Car,-2.708,-1.951,0.715,1.94,4.302
1920,Car,-19.095,-4.165,0.789,1.756,4.441
1921,Pedestrian,6.389,34.821,0.781,0.824,1.259
1922,Car,-6.854,26.46,0.589,2.102,4.628
1923,Car,34.919,-11.359,0.811,1.924,4.164
1924,Car,49.566,-31.808,2.065,1.841,4.408
1925,Car,43.87,-16.478,1.18,1.841,4.408
1926,Car,-8.704,23.317,0.6,1.937,4.143
1927,Car,114.658,116.61,0.221,1.983,4.2
1928,Car,-127.422,138.422,0.169,1.825,4.441
1929,Car,-19.084,33.955,0.658,2.17,4.835
1930,Car,-13.885,28.142,0.481,2.044,4.381
1931,Car,126.755,152.526,0.295,2.039,4.503
1932,Car,-95.399,117.943,0.756,1.913,4.441
1933,Car,-31.91,42.677,0.276,1.913,4.441
1934,Car,69.91,-59.058,3.826,1.841,4.408
1935,Car,29.661,3.256,0.277,1.841,4.408
1936,Car,79.603,-77.238,5.209,1.841,4.408
1937,Car,58.724,-44.085,3.373,1.841,4.408
1938,Car,125.363,127.323,0.321,1.983,4.2
1939,Car,164.026,166.822,0.201,1.983,4.2
1940,Car,138.981,141.251,0.221,1.983,4.2
1941,Car,-67.071,98.763,-0.031,1.825,4.441
1942,Car,-13.929,9.403,0.572,1.849,4.464
1943,Car,106.6,131.627,0.454,2.039,4.503
1944,Car,87.498,-76.624,5.022,1.841,4.408
1945,Car,-31.004,-24.977,1.063,1.94,4.302
1946,Car,-58.823,-55.167,1.013,1.94,4.302
1947,Car,182.401,197.639,0.493,2.077,4.48
1948,Car,-24.022,38.877,0.506,2.048,4.609
1949,Car,20.917,7.334,0.399,1.884,4.162
1950,Car,77.27,102.08,0.679,2.119,4.52
1951,Car,-18.308,-17.525,0.763,1.94,4.302
1952,Car,114.778,140.501,0.295,2.039,4.503
1953,Car,61.753,62.483,0.282,2.039,4.669
1954,Car,55.958,56.33,0.24,2.007,4.879
1955,Pedestrian,-3.09,23.721,0.681,0.77,0.933
1956,Car,111.411,136.687,0.345,2.039,4.503
1957,Car,-22.066,1.282,0.631,1.768,4.339
1958,Car,69.3,69.879,0.188,1.794,4.207
1959,Car,77.817,78.463,0.23,1.815,3.695
1960,Car,2.732,8.394,0.727,1.893,4.097
1961,Car,85.008,85.754,0.343,1.858,3.593
1962,Car,134.621,159.967,0.295,2.039,4.503
1963,Car,81.592,-74.23,4.722,1.841,4.408
1964,Car,41.699,-23.379,1.431,1.841,4.408
1965,Car,-59.026,86.529,0.519,1.825,4.441
1966,Car,152.975,179.175,0.295,2.039,4.503
1967,Car,148.22,183.219,0.672,2.402,4.634
1968,Car,86.425,111.36,0.461,1.853,4.24
1969,Car,-57.013,80.303,0.459,1.756,4.441
1970,Car,-64.358,-41.703,0.999,1.961,4.215
1971,Car,65.525,66.295,0.119,1.682,4.226
1972,Car,176.901,194.008,0.543,2.077,4.48
1973,Car,30.894,-5.2,0.543,2.03,4.951
1974,Car,-9.304,-3.717,0.666,1.836,4.204
1975,Car,-121.88,153.925,0.769,1.825,4.441
1976,Car,-18.269,4.736,0.539,1.809,4.76
1977,Car,156.172,159.028,0.201,1.983,4.2
1978,Car,-80.832,103.628,0.699,1.825,4.441
1979,Car,-65.341,87.909,0.459,1.756,4.441
1980,Car,188.862,200.348,0.243,2.077,4.48
1981,Car,81.12,81.989,0.29,1.915,4.2
1982,Car,15.105,-10.926,0.359,1.841,5.174
1983,Car,-39.265,-16.085,0.804,1.961,4.215
1984,Car,96.07,121.35,0.513,2.039,4.31
1985,Car,101.254,126.228,0.454,2.039,4.503
1986,Car,90.591,115.466,0.513,2.021,4.24
1987,Car,-23.454,-35.891,0.974,1.881,4.18
1988,Car,54.967,68.825,0.326,1.812,4.691
1989,Car,148.871,155.397,0.477,2.411,4.905
1990,Car,108.596,123.472,0.568,2.195,4.524
1991,Car,80.166,94.802,0.376,1.777,4.436
1992,Car,26.044,14.142,0.22,1.886,4.787
1993,Car,35.9,46.712,0.477,2.077,4.951
1994,Car,-4.489,10.815,0.645,1.806,4.391
1995,Car,99.429,114.558,0.728,2.195,4.524
1996,Car,18.264,32.829,0.495,1.806,4.561
1997,Car,89.231,103.671,0.676,2.195,4.524
1998,Car,7.501,25.481,0.495,1.806,4.391
1999,Pedestrian,22.773,51.905,0.827,0.946,1.081
2000,Car,21.169,26.441,0.353,1.934,4.229
2001,Car,148.59,155.101,0.477,2.411,4.905
2002,Car,99.533,114.646,0.598,2.195,4.524
2003,Car,26.047,14.003,0.273,1.815,4.816
2004,Car,21.129,26.354,0.387,1.934,4.162
2005,Car,80.161,94.748,0.332,1.794,4.436
2006,Car,54.901,68.822,0.376,1.812,4.691
2007,Pedestrian,99.762,129.35,0.63,0.794,0.696
2008,Car,176.507,188.577,0.493,2.077,4.48
2009,Car,188.451,210.195,0.25,1.997,4.48
2010,Car,35.94,46.787,0.471,2.077,4.951
2011,Car,108.648,123.4,0.568,2.195,4.524
2012,Car,89.153,103.593,0.676,2.195,4.691
2013,Pedestrian,22.767,51.911,0.853,0.956,0.985
2014,Car,18.247,32.818,0.445,1.806,4.561
2015,Car,20.759,31.401,0.591,1.867,4.629
2016,Car,-60.458,-37.423,0.934,2.104,4.215
2017,Car,26.281,36.583,0.451,1.867,4.689
2018,Car,-44.205,-44.985,0.986,2.049,4.409
2019,Car,-80.302,107.886,0.519,1.825,4.441
2020,Car,82.091,107.072,0.679,1.99,4.386
2021,Car,-30.673,-7.523,0.759,1.849,4.723
2022,Car,-2.207,-1.457,0.711,1.94,4.302
2023,Car,-19.957,-5.059,0.809,1.756,4.441
2024,Pedestrian,6.272,34.695,0.781,0.824,1.259
2025,Car,-6.854,26.46,0.589,2.102,4.628
2026,Car,34.919,-11.359,0.811,1.924,4.164
2027,Car,49.502,-31.709,2.06,1.841,4.408
2028,Car,43.673,-16.202,1.165,1.841,4.408
2029,Car,-8.704,23.317,0.6,1.937,4.143
2030,Car,114.658,116.61,0.221,1.983,4.2
2031,Car,-126.821,138.092,0.169,1.825,4.441
2032,Car,-19.084,33.955,0.658,2.17,4.835
2033,Car,-13.885,28.142,0.481,2.044,4.381
2034,Car,126.755,152.526,0.295,2.039,4.503
2035,Car,-95.656,118.198,0.767,1.913,4.441
2036,Car,-31.493,42.259,0.281,1.913,4.441
2037,Car,69.555,-58.606,3.815,1.841,4.408
2038,Car,29.547,3.489,0.274,1.841,4.408
2039,Car,79.326,-76.942,5.198,1.841,4.408
2040,Car,58.618,-43.938,3.362,1.841,4.408
2041,Car,125.363,127.323,0.321,1.983,4.2
2042,Car,164.026,166.822,0.201,1.983,4.2
2043,Car,138.981,141.251,0.221,1.983,4.2
2044,Car,-67.442,99.122,-0.031,1.825,4.441
2045,Car,-13.929,9.403,0.572,1.849,4.464
2046,Car,106.6,131.627,0.454,2.039,4.503
2047,Car,87.354,-76.454,5.006,1.841,4.408
2048,Car,-30.473,-24.491,1.063,1.94,4.302
2049,Car,-57.512,-53.906,1.013,1.94,4.302
2050,Car,182.401,197.639,0.493,2.077,4.48
2051,Car,-24.022,38.877,0.506,2.048,4.609
2052,Car,20.917,7.334,0.399,1.884,4.162
2053,Car,77.27,102.08,0.679,2.119,4.52
2054,Car,-18.094,-17.302,0.763,1.94,4.302
2055,Car,114.778,140.501,0.295,2.039,4.503
2056,Car,61.753,62.483,0.282,2.039,4.669
2057,Car,55.958,56.33,0.24,2.007,4.879
2058,Pedestrian,-2.974,23.835,0.689,0.77,0.933
2059,Car,111.411,136.687,0.345,2.039,4.503
2060,Car,-22.066,1.282,0.631,1.768,4.339
2061,Car,69.3,69.879,0.188,1.794,4.207
2062,Car,77.817,78.463,0.23,1.815,3.695
2063,Car,3.254,8.926,0.729,1.893,4.097
2064,Car,85.008,85.754,0.343,1.858,3.593
2065,Car,134.621,159.967,0.295,2.039,4.503
2066,Car,81.417,-73.993,4.712,1.841,4.408
2067,Car,41.46,-23.188,1.414,1.841,4.408
2068,Car,-59.655,87.137,0.519,1.825,4.441
2069,Car,152.975,179.175,0.295,2.039,4.503
2070,Car,148.22,183.219,0.672,2.402,4.634
2071,Car,86.425,111.36,0.461,1.853,4.24
2072,Car,-57.241,80.508,0.459,1.756,4.441
2073,Car,-64.358,-41.703,0.999,1.961,4.215
2074,Car,65.525,66.295,0.119,1.682,4.226
2075,Car,176.901,194.008,0.543,2.077,4.48
2076,Car,30.894,-5.2,0.543,2.03,4.951
2077,Car,-8.87,-3.275,0.654,1.836,4.204
2078,Car,-121.262,154.555,0.769,1.825,4.441
2079,Car,-18.269,4.736,0.539,1.809,4.76
2080,Car,156.172,159.028,0.201,1.983,4.2
2081,Car,-81.217,104.012,0.72,1.825,4.441
2082,Car,-65.969,88.528,0.459,1.756,4.441
2083,Car,188.862,200.348,0.243,2.077,4.48
2084,Car,81.12,81.989,0.29,1.915,4.2
2085,Car,15.834,-11.601,0.372,1.841,5.174
2086,Car,-39.265,-16.085,0.804,1.961,4.215
2087,Car,96.07,121.35,0.513,2.039,4.31
2088,Car,101.254,126.228,0.454,2.039,4.503
2089,Car,90.591,115.466,0.513,2.021,4.24
2090,Car,-23.454,-35.891,0.974,1.881,4.18
2091,Car,54.407,68.216,0.326,1.812,4.691
2092,Car,149.332,155.89,0.477,2.411,4.905
2093,Car,108.175,123.048,0.576,2.195,4.524
2094,Car,79.582,94.211,0.378,1.777,4.436
2095,Car,26.04,14.165,0.228,1.886,4.787
2096,Car,35.638,46.428,0.477,2.077,4.951
2097,Car,-5.219,10.023,0.655,1.806,4.391
2098,Car,99.019,114.148,0.726,2.195,4.524
2099,Car,18.22,32.784,0.495,1.806,4.561
2100,Car,88.826,103.266,0.676,2.195,4.524
2101,Car,6.915,24.804,0.505,1.806,4.391
2102,Pedestrian,22.686,51.789,0.829,0.946,1.081
2103,Car,21.885,27.148,0.343,1.934,4.229
2104,Car,149.051,155.584,0.477,2.411,4.905
2105,Car,99.108,114.229,0.602,2.195,4.524
2106,Car,26.044,14.038,0.28,1.815,4.816
2107,Car,21.815,27.046,0.383,1.934,4.162
2108,Car,79.794,94.376,0.332,1.794,4.436
2109,Car,54.362,68.233,0.376,1.812,4.691
2110,Pedestrian,99.599,129.242,0.63,0.794,0.696
2111,Car,176.555,188.626,0.493,2.077,4.48
2112,Car,188.228,210.026,0.267,1.997,4.48
2113,Car,35.787,46.619,0.477,2.077,4.951
2114,Car,108.222,122.981,0.574,2.195,4.524
2115,Car,88.883,103.322,0.676,2.195,4.691
2116,Pedestrian,22.701,51.794,0.838,0.956,0.985
2117,Car,18.153,32.722,0.445,1.806,4.561
2118,Car,20.759,31.401,0.591,1.867,4.629
2119,Car,-60.458,-37.423,0.934,2.104,4.215
2120,Car,26.281,36.583,0.451,1.867,4.689
2121,Car,-44.205,-44.985,0.986,2.049,4.409
2122,Car,-80.65,108.217,0.519,1.825,4.441
2123,Car,82.091,107.072,0.679,1.99,4.386
2124,Car,-30.673,-7.523,0.759,1.849,4.723
2125,Car,-1.706,-0.963,0.707,1.94,4.302
2126,Car,-20.854,-5.98,0.819,1.756,4.441
2127,Pedestrian,6.123,34.541,0.773,0.824,1.259
2128,Car,-6.854,26.46,0.589,2.102,4.628
2129,Car,34.919,-11.359,0.811,1.924,4.164
2130,Car,49.36,-31.487,2.049,1.841,4.408
2131,Car,43.23,-15.579,1.131,1.841,4.408
2132,Car,-8.704,23.317,0.6,1.937,4.143
2133,Car,114.658,116.61,0.221,1.983,4.2
2134,Car,-126.251,137.709,0.169,1.825,4.441
2135,Car,-19.084,33.955,0.658,2.17,4.835
2136,Car,-13.885,28.142,0.481,2.044,4.381
2137,Car,126.755,152.526,0.295,2.039,4.503
2138,Car,-95.913,118.453,0.777,1.913,4.441
2139,Car,-30.659,41.423,0.29,1.913,4.441
2140,Car,69.2,-58.153,3.804,1.841,4.408
2141,Car,29.438,3.711,0.271,1.841,4.408
2142,Car,78.772,-76.35,5.176,1.841,4.408
2143,Car,58.404,-43.642,3.339,1.841,4.408
2144,Car,125.363,127.323,0.321,1.983,4.2
2145,Car,164.026,166.822,0.201,1.983,4.2
2146,Car,138.981,141.251,0.221,1.983,4.2
2147,Car,-68.279,99.931,-0.031,1.825,4.441
2148,Car,-13.929,9.403,0.572,1.849,4.464
2149,Car,106.6,131.627,0.454,2.039,4.503
2150,Car,87.067,-76.114,4.972,1.841,4.408
2151,Car,-29.937,-23.977,1.053,1.94,4.302
2152,Car,-57.034,-53.45,1.013,1.94,4.302
2153,Car,182.401,197.639,0.493,2.077,4.48
2154,Car,-24.022,38.877,0.506,2.048,4.609
2155,Car,20.917,7.334,0.399,1.884,4.162
2156,Car,77.27,102.08,0.679,2.119,4.52
2157,Car,-17.97,-17.171,0.763,1.94,4.302
2158,Car,114.778,140.501,0.295,2.039,4.503
2159,Car,61.753,62.483,0.282,2.039,4.669
2160,Car,55.958,56.33,0.24,2.007,4.879
2161,Pedestrian,-2.846,23.96,0.697,0.77,0.933
2162,Car,111.411,136.687,0.345,2.039,4.503
2163,Car,-22.066,1.282,0.631,1.768,4.339
2164,Car,69.3,69.879,0.188,1.794,4.207
2165,Car,77.817,78.463,0.23,1.815,3.695
2166,Car,3.804,9.483,0.729,1.893,4.097
2167,Car,85.008,85.754,0.343,1.858,3.593
2168,Car,134.621,159.967,0.295,2.039,4.503
2169,Car,81.024,-73.46,4.69,1.841,4.408
2170,Car,40.981,-22.807,1.381,1.841,4.408
2171,Car,-59.882,87.366,0.519,1.825,4.441
2172,Car,152.975,179.175,0.295,2.039,4.503
2173,Car,148.22,183.219,0.672,2.402,4.634
2174,Car,86.425,111.36,0.461,1.853,4.24
2175,Car,-57.755,80.969,0.459,1.756,4.441
2176,Car,-64.358,-41.703,0.999,1.961,4.215
2177,Car,65.525,66.295,0.119,1.682,4.226
2178,Car,176.901,194.008,0.543,2.077,4.48
2179,Car,30.894,-5.2,0.543,2.03,4.951
2180,Car,-8.393,-2.789,0.654,1.836,4.204
2181,Car,-120.645,155.186,0.769,1.825,4.441
2182,Car,-18.269,4.736,0.539,1.809,4.76
2183,Car,156.172,159.028,0.201,1.983,4.2
2184,Car,-81.729,104.524,0.749,1.825,4.441
2185,Car,-66.179,88.739,0.459,1.756,4.441
2186,Car,188.862,200.348,0.243,2.077,4.48
2187,Car,81.12,81.989,0.29,1.915,4.2
2188,Car,16.116,-11.882,0.377,1.841,5.174
2189,Car,-39.265,-16.085,0.804,1.961,4.215
2190,Car,96.07,121.35,0.513,2.039,4.31
2191,Car,101.254,126.228,0.454,2.039,4.503
2192,Car,90.591,115.466,0.513,2.021,4.24
2193,Car,-23.454,-35.891,0.974,1.881,4.18
2194,Car,53.848,67.607,0.326,1.812,4.691
2195,Car,149.793,156.384,0.477,2.411,4.905
2196,Car,107.754,122.625,0.584,2.195,4.524
2197,Car,78.998,93.62,0.38,1.777,4.436
2198,Car,26.036,14.189,0.235,1.886,4.787
2199,Car,35.438,46.218,0.477,2.077,4.951
2200,Car,-6.003,9.182,0.665,1.806,4.391
2201,Car,98.608,113.739,0.724,2.195,4.524
2202,Car,18.121,32.683,0.495,1.806,4.561
2203,Car,88.396,102.843,0.676,2.195,4.524
2204,Car,41.208,56.048,0.326,1.757,4.5
2205,Car,6.349,24.15,0.515,1.806,4.391
2206,Pedestrian,22.599,51.674,0.831,0.946,1.081
2207,Car,22.631,27.908,0.341,1.934,4.229
2208,Car,149.513,156.067,0.477,2.411,4.905
2209,Car,41.541,56.384,0.326,1.757,4.5
2210,Car,98.682,113.811,0.606,2.195,4.524
2211,Car,26.027,14.084,0.277,1.815,4.816
2212,Car,22.533,27.77,0.381,1.934,4.162
2213,Car,79.076,93.673,0.336,1.794,4.436
2214,Car,54.004,67.841,0.376,1.812,4.691
2215,Pedestrian,99.436,129.134,0.63,0.794,0.696
2216,Car,176.603,188.675,0.493,2.077,4.48
2217,Car,187.78,209.684,0.262,1.997,4.48
2218,Car,35.483,46.297,0.477,2.077,4.951
2219,Car,107.795,122.562,0.58,2.195,4.524
2220,Car,88.396,102.841,0.676,2.195,4.691
2221,Car,18.04,32.605,0.445,1.806,4.561
2222,Car,20.759,31.401,0.591,1.867,4.629
2223,Car,-60.458,-37.423,0.934,2.104,4.215
2224,Car,26.281,36.583,0.451,1.867,4.689
2225,Car,-44.205,-44.985,0.986,2.049,4.409
2226,Car,-80.99,108.541,0.519,1.825,4.441
2227,Car,82.091,107.072,0.679,1.99,4.386
2228,Car,-30.673,-7.523,0.759,1.849,4.723
2229,Car,-1.169,-0.433,0.705,1.94,4.302
2230,Car,-21.75,-6.901,0.829,1.756,4.441
2231,Pedestrian,5.973,34.387,0.765,0.824,1.259
2232,Car,-6.854,26.46,0.589,2.102,4.628
2233,Car,34.919,-11.359,0.811,1.924,4.164
2234,Car,49.229,-31.283,2.038,1.841,4.408
2235,Car,42.824,-15.008,1.1,1.841,4.408
2236,Car,-8.704,23.317,0.6,1.937,4.143
2237,Car,114.658,116.61,0.221,1.983,4.2
2238,Car,-125.717,137.277,0.169,1.825,4.441
2239,Car,-19.084,33.955,0.658,2.17,4.835
2240,Car,-13.885,28.142,0.481,2.044,4.381
2241,Car,126.755,152.526,0.295,2.039,4.503
2242,Car,-96.17,118.708,0.788,1.913,4.441
2243,Car,-29.825,40.588,0.3,1.913,4.441
2244,Car,69.04,-57.931,3.798,1.841,4.408
2245,Car,29.332,3.927,0.269,1.841,4.408
2246,Car,78.217,-75.758,5.153,1.841,4.408
2247,Car,58.191,-43.347,3.317,1.841,4.408
2248,Car,125.363,127.323,0.321,1.983,4.2
2249,Car,164.026,166.822,0.201,1.983,4.2
2250,Car,138.981,141.251,0.221,1.983,4.2
2251,Car,-69.047,100.673,-0.031,1.825,4.441
2252,Car,-13.929,9.403,0.572,1.849,4.464
2253,Car,106.6,131.627,0.454,2.039,4.503
2254,Car,86.78,-75.774,4.939,1.841,4.408
2255,Car,-29.401,-23.462,1.043,1.94,4.302
2256,Car,-55.959,-52.424,1.013,1.94,4.302
2257,Car,182.401,197.639,0.493,2.077,4.48
2258,Car,-24.022,38.877,0.506,2.048,4.609
2259,Car,20.917,7.334,0.399,1.884,4.162
2260,Car,77.27,102.08,0.679,2.119,4.52
2261,Car,-17.689,-16.876,0.763,1.94,4.302
2262,Car,114.778,140.501,0.295,2.039,4.503
2263,Car,61.753,62.483,0.282,2.039,4.669
2264,Car,55.958,56.33,0.24,2.007,4.879
2265,Pedestrian,-2.718,24.085,0.705,0.77,0.933
2266,Car,111.411,136.687,0.345,2.039,4.503
2267,Car,-22.066,1.282,0.631,1.768,4.339
